timestamp,frame_index,capture_ms,engagement_detection_ms,smoothing_ms,state_machine_ms,command_build_ms,godot_udp_send_ms,total_loop_ms,fps,state,state_elapsed_s,raw_engagement_status,raw_engagement_confidence,raw_engagement_reason,smoothed_engagement_status,smoothed_engagement_confidence,smoothed_engagement_reason,face_bbox,face_area_ratio,raw_face_count,candidate_count,selected_face_score,consecutive_engaged,consecutive_disengaged,consecutive_absent
2026-06-17T23:57:30.587,203,15.49,185.193,0.161,0.035,0.056,0.214,201.73,5.29,engaged,3.782,engaged,0.904,face_centered,engaged,0.92,face_centered,"(524, 302, 280, 280)",0.0851,3,3,0.94,20,0,0
2026-06-17T23:57:30.848,204,7.92,227.007,0.183,0.037,0.06,0.214,236.058,5.18,engaged,4.047,engaged,0.905,face_centered,engaged,0.916,face_centered,"(522, 303, 275, 275)",0.0821,3,3,0.919,21,0,0
2026-06-17T23:57:31.122,205,13.168,233.643,0.136,0.032,0.057,0.376,247.731,5.07,engaged,4.313,engaged,0.903,face_centered,engaged,0.912,face_centered,"(525, 303, 274, 274)",0.0815,4,4,0.923,22,0,0
2026-06-17T23:57:31.410,206,3.411,263.582,0.251,0.039,0.06,0.376,268.109,4.93,engaged,4.61,engaged,0.898,face_centered,engaged,0.908,face_centered,"(528, 305, 274, 274)",0.0815,3,3,0.919,23,0,0
2026-06-17T23:57:31.608,207,10.308,164.728,0.17,0.035,0.057,0.376,176.056,5.01,engaged,4.797,engaged,0.896,face_centered,engaged,0.904,face_centered,"(529, 307, 272, 272)",0.0803,3,3,0.919,24,0,0
2026-06-17T23:57:31.830,208,18.04,183.24,0.169,0.037,0.068,0.376,202.338,5.0,engaged,5.016,engaged,0.899,face_centered,engaged,0.903,face_centered,"(528, 305, 276, 276)",0.0827,3,3,0.927,25,0,0
2026-06-17T23:57:32.037,209,11.246,173.169,0.173,0.051,0.072,0.376,185.43,5.04,engaged,5.235,engaged,0.901,face_centered,engaged,0.902,face_centered,"(526, 304, 281, 281)",0.0857,4,4,0.937,26,0,0
2026-06-17T23:57:32.270,210,6.234,197.497,0.172,0.036,0.064,0.284,204.831,5.02,engaged,5.453,engaged,0.901,face_centered,engaged,0.901,face_centered,"(525, 305, 279, 279)",0.0845,3,3,0.933,27,0,0
2026-06-17T23:57:32.474,211,10.069,174.992,0.116,0.025,0.045,0.284,185.951,5.06,engaged,5.672,engaged,0.896,face_centered,engaged,0.9,face_centered,"(528, 308, 276, 276)",0.0827,2,2,0.924,28,0,0
2026-06-17T23:57:32.685,212,6.975,183.361,0.475,0.031,0.066,0.284,191.662,5.08,engaged,5.875,engaged,0.902,face_centered,engaged,0.9,face_centered,"(525, 304, 279, 279)",0.0845,3,3,0.931,29,0,0
2026-06-17T23:57:32.889,213,15.924,166.841,0.122,0.023,0.041,0.284,183.889,5.11,engaged,6.078,engaged,0.904,face_centered,engaged,0.9,face_centered,"(524, 303, 281, 281)",0.0857,3,3,0.943,30,0,0
2026-06-17T23:57:33.129,214,13.629,203.569,0.168,0.037,0.068,0.284,218.888,5.06,engaged,6.328,engaged,0.903,face_centered,engaged,0.9,face_centered,"(525, 303, 277, 277)",0.0833,3,3,0.929,31,0,0
2026-06-17T23:57:33.362,215,8.953,197.016,0.125,0.037,0.042,0.298,207.059,5.03,engaged,6.547,engaged,0.902,face_centered,engaged,0.901,face_centered,"(526, 303, 274, 274)",0.0815,3,3,0.924,32,0,0
2026-06-17T23:57:33.573,216,6.926,181.581,0.123,0.026,0.043,0.298,189.369,5.06,engaged,6.766,engaged,0.905,face_centered,engaged,0.902,face_centered,"(524, 301, 280, 280)",0.0851,3,3,0.936,33,0,0
2026-06-17T23:57:33.782,217,13.669,173.149,0.196,0.052,0.08,0.298,187.736,5.09,engaged,6.969,engaged,0.899,face_centered,engaged,0.902,face_centered,"(527, 305, 272, 272)",0.0803,4,3,0.917,34,0,0
2026-06-17T23:57:33.999,218,9.168,188.33,0.111,0.024,0.043,0.298,198.175,5.08,engaged,7.188,engaged,0.902,face_centered,engaged,0.902,face_centered,"(526, 303, 274, 274)",0.0815,3,3,0.926,35,0,0
2026-06-17T23:57:34.224,219,7.336,194.702,0.121,0.024,0.041,0.298,203.132,5.07,engaged,7.422,engaged,0.901,face_centered,engaged,0.902,face_centered,"(526, 304, 272, 272)",0.0803,4,3,0.922,36,0,0
2026-06-17T23:57:34.452,220,3.839,199.153,0.123,0.031,0.055,0.197,203.994,5.05,engaged,7.641,engaged,0.9,face_centered,engaged,0.902,face_centered,"(527, 304, 272, 272)",0.0803,3,3,0.922,37,0,0
2026-06-17T23:57:34.693,221,7.808,211.491,0.145,0.034,0.059,0.197,220.631,5.0,engaged,7.891,engaged,0.899,face_centered,engaged,0.902,face_centered,"(527, 305, 271, 271)",0.0797,3,3,0.92,38,0,0
2026-06-17T23:57:34.911,222,18.542,177.716,0.125,0.025,0.045,0.197,196.985,5.01,engaged,8.11,engaged,0.904,face_centered,engaged,0.902,face_centered,"(525, 302, 276, 276)",0.0827,3,3,0.93,39,0,0
2026-06-17T23:57:35.193,223,16.711,241.218,0.22,0.198,0.146,0.197,259.364,4.89,engaged,8.391,engaged,0.898,face_centered,engaged,0.901,face_centered,"(529, 304, 270, 270)",0.0791,4,3,0.913,40,0,0
2026-06-17T23:57:35.450,224,15.131,213.778,0.346,0.063,0.1,0.183,230.1,4.84,engaged,8.641,engaged,0.898,face_centered,engaged,0.901,face_centered,"(529, 305, 269, 269)",0.0785,3,3,0.916,41,0,0
2026-06-17T23:57:35.672,225,11.336,189.614,0.167,0.042,0.061,0.183,202.232,4.85,engaged,8.86,engaged,0.897,face_centered,engaged,0.9,face_centered,"(531, 304, 267, 267)",0.0774,3,3,0.907,42,0,0
2026-06-17T23:57:35.884,226,16.311,169.405,0.154,0.028,0.055,0.183,186.642,4.9,engaged,9.078,engaged,0.9,face_centered,engaged,0.9,face_centered,"(528, 303, 273, 273)",0.0809,3,3,0.919,43,0,0
2026-06-17T23:57:36.103,227,16.068,182.151,0.152,0.035,0.064,0.183,199.071,4.91,engaged,9.297,engaged,0.901,face_centered,engaged,0.9,face_centered,"(528, 302, 272, 272)",0.0803,3,3,0.921,44,0,0
2026-06-17T23:57:36.315,228,16.006,174.654,0.169,0.038,0.064,0.183,191.753,4.94,engaged,9.5,engaged,0.903,face_centered,engaged,0.9,face_centered,"(526, 302, 277, 277)",0.0833,3,3,0.927,45,0,0
2026-06-17T23:57:36.521,229,8.098,172.5,0.159,0.033,0.059,0.278,181.832,5.0,engaged,9.703,engaged,0.895,face_centered,engaged,0.899,face_centered,"(532, 304, 266, 266)",0.0768,3,3,0.897,46,0,0
2026-06-17T23:57:36.744,230,4.644,199.847,0.24,0.034,0.044,0.278,205.835,4.98,engaged,9.938,engaged,0.9,face_centered,engaged,0.9,face_centered,"(530, 302, 272, 272)",0.0803,3,3,0.918,47,0,0
2026-06-17T23:57:36.938,231,15.749,161.427,0.134,0.026,0.042,0.278,178.147,5.05,engaged,10.125,engaged,0.89,face_centered,engaged,0.898,face_centered,"(534, 308, 265, 265)",0.0762,3,3,0.897,48,0,0
2026-06-17T23:57:37.124,232,4.145,159.406,0.19,0.037,0.049,0.278,164.433,5.15,engaged,10.313,disengaged,0.68,face_left_or_right+face_high_or_low,engaged,0.898,face_centered,"(41, 11, 177, 177)",0.034,2,1,0.174,49,0,0
2026-06-17T23:57:37.311,233,9.444,155.376,0.16,0.026,0.048,0.278,165.84,5.24,engaged,10.5,disengaged,0.712,face_left_or_right+face_high_or_low,engaged,0.898,face_centered,"(43, 11, 175, 175)",0.0332,1,1,0.575,50,0,0
2026-06-17T23:57:37.510,234,10.933,163.968,0.312,0.042,0.09,0.246,176.382,5.28,engaged,10.703,disengaged,0.71,face_left_or_right+face_high_or_low,engaged,0.898,face_centered,"(43, 11, 178, 178)",0.0344,2,2,0.576,51,0,0
2026-06-17T23:57:37.725,235,13.337,182.535,0.235,0.036,0.067,0.246,196.916,5.26,engaged,10.922,disengaged,0.709,face_left_or_right+face_high_or_low,engaged,0.898,face_centered,"(46, 13, 174, 174)",0.0329,2,2,0.573,52,0,0
2026-06-17T23:57:37.939,236,13.981,177.994,0.135,0.056,0.077,0.246,192.977,5.25,engaged,11.125,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.55,unstable_window_face_left_or_right+face_high_or_low,"(39, 10, 182, 182)",0.0359,2,2,0.574,0,1,0
2026-06-17T23:57:38.163,237,8.309,196.602,0.117,0.029,0.041,0.246,205.966,5.21,engaged,11.36,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.705,face_left_or_right+face_high_or_low,"(43, 14, 175, 175)",0.0332,2,2,0.573,0,2,0
2026-06-17T23:57:38.381,238,16.109,179.616,0.126,0.035,0.047,0.246,196.632,5.2,engaged,11.578,disengaged,0.711,face_left_or_right+face_high_or_low,disengaged,0.705,face_left_or_right+face_high_or_low,"(42, 11, 178, 178)",0.0344,2,2,0.578,0,3,0
2026-06-17T23:57:38.602,239,9.113,189.937,0.115,0.031,0.044,0.396,200.356,5.18,engaged,11.797,disengaged,0.712,face_left_or_right+face_high_or_low,disengaged,0.706,face_left_or_right+face_high_or_low,"(43, 12, 173, 173)",0.0325,2,2,0.567,0,4,0
2026-06-17T23:57:38.829,240,16.38,187.376,0.176,0.039,0.075,0.396,205.25,5.15,engaged,12.016,disengaged,0.712,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(45, 13, 170, 170)",0.0314,2,2,0.569,0,5,0
2026-06-17T23:57:39.015,241,10.544,153.475,0.237,0.052,0.076,0.396,165.184,5.24,engaged,12.203,disengaged,0.714,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(41, 9, 177, 177)",0.034,2,2,0.576,0,6,0
2026-06-17T23:57:39.225,242,15.403,169.268,0.229,0.059,0.068,0.361,185.987,5.25,disengaged,0.0,disengaged,0.711,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(42, 13, 174, 174)",0.0329,2,2,0.569,0,7,0
2026-06-17T23:57:39.435,243,4.884,180.496,0.192,0.035,0.05,0.361,186.324,5.26,disengaged,0.218,disengaged,0.712,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(44, 11, 174, 174)",0.0329,2,2,0.57,0,8,0
2026-06-17T23:57:39.662,244,18.58,189.24,0.114,0.039,0.066,0.361,209.542,5.22,disengaged,0.453,disengaged,0.711,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(41, 10, 179, 179)",0.0348,2,2,0.578,0,9,0
2026-06-17T23:57:39.867,245,7.595,177.208,0.221,0.042,0.072,0.361,186.006,5.23,disengaged,0.656,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(45, 13, 174, 174)",0.0329,2,2,0.571,0,10,0
2026-06-17T23:57:40.062,246,4.414,169.597,0.261,0.044,0.07,0.361,174.942,5.28,disengaged,0.843,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(50, 15, 170, 170)",0.0314,2,2,0.56,0,11,0
2026-06-17T23:57:40.280,247,13.043,176.53,0.166,0.057,0.065,0.485,190.702,5.28,disengaged,1.062,disengaged,0.71,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(45, 12, 173, 173)",0.0325,2,2,0.562,0,12,0
2026-06-17T23:57:40.488,248,15.971,167.077,0.131,0.033,0.085,0.485,184.028,5.29,disengaged,1.265,disengaged,0.71,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(43, 12, 176, 176)",0.0336,2,2,0.575,0,13,0
2026-06-17T23:57:40.679,249,15.464,157.04,0.187,0.046,0.065,0.485,173.525,5.34,disengaged,1.468,disengaged,0.711,face_left_or_right+face_high_or_low,disengaged,0.711,face_left_or_right+face_high_or_low,"(43, 12, 176, 176)",0.0336,2,2,0.584,0,14,0
2026-06-17T23:57:40.848,250,7.114,141.349,0.152,0.028,0.045,0.485,149.581,5.47,disengaged,1.64,disengaged,0.71,face_left_or_right+face_high_or_low,disengaged,0.71,face_left_or_right+face_high_or_low,"(41, 12, 178, 178)",0.0344,2,2,0.58,0,15,0
2026-06-17T23:57:41.026,251,7.189,150.388,0.213,0.041,0.057,0.485,158.571,5.56,disengaged,1.812,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.71,face_left_or_right+face_high_or_low,"(42, 11, 181, 181)",0.0355,2,2,0.58,0,16,0
2026-06-17T23:57:41.215,252,16.659,151.396,0.119,0.028,0.048,0.485,168.929,5.59,disengaged,2.0,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(43, 13, 176, 176)",0.0336,2,2,0.574,0,17,0
2026-06-17T23:57:41.413,253,16.072,157.239,0.191,0.036,0.057,0.343,174.493,5.61,disengaged,2.187,disengaged,0.711,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(39, 9, 182, 182)",0.0359,2,2,0.582,0,18,0
2026-06-17T23:57:41.623,254,6.584,182.485,0.144,0.032,0.148,0.343,190.043,5.57,disengaged,2.406,disengaged,0.711,face_left_or_right+face_high_or_low,disengaged,0.71,face_left_or_right+face_high_or_low,"(40, 12, 178, 178)",0.0344,2,2,0.578,0,19,0
2026-06-17T23:57:41.787,255,15.658,130.909,0.158,0.023,0.049,0.343,147.479,5.69,disengaged,2.578,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.71,face_left_or_right+face_high_or_low,"(40, 11, 181, 181)",0.0355,2,2,0.583,0,20,0
2026-06-17T23:57:41.960,256,3.45,148.762,0.165,0.047,0.062,0.343,153.358,5.78,disengaged,2.75,disengaged,0.71,face_left_or_right+face_high_or_low,disengaged,0.71,face_left_or_right+face_high_or_low,"(42, 10, 180, 180)",0.0352,2,2,0.582,0,21,0
2026-06-17T23:57:42.149,257,4.263,164.34,0.185,0.035,0.052,0.343,169.683,5.79,disengaged,2.937,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.71,face_left_or_right+face_high_or_low,"(44, 12, 177, 177)",0.034,2,2,0.58,0,22,0
2026-06-17T23:57:42.341,258,16.944,153.635,0.153,0.036,0.059,0.343,172.014,5.79,disengaged,3.125,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(43, 14, 178, 178)",0.0344,3,2,0.577,0,23,0
2026-06-17T23:57:42.532,259,13.549,153.635,0.264,0.069,0.098,0.29,168.475,5.8,disengaged,3.312,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(42, 13, 180, 180)",0.0352,2,2,0.588,0,24,0
2026-06-17T23:57:42.720,260,7.724,160.33,0.136,0.03,0.048,0.29,169.026,5.82,disengaged,3.5,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(46, 14, 175, 175)",0.0332,2,2,0.57,0,25,0
2026-06-17T23:57:42.907,261,10.38,157.229,0.137,0.034,0.045,0.29,168.537,5.83,disengaged,3.687,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(45, 14, 173, 173)",0.0325,2,2,0.569,0,26,0
2026-06-17T23:57:43.080,262,11.665,133.372,0.164,0.059,0.059,0.375,146.084,5.93,seeking_attention,0.0,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(43, 14, 174, 174)",0.0329,2,2,0.574,0,27,0
2026-06-17T23:57:43.410,263,6.66,297.548,0.149,0.029,0.043,0.375,305.163,5.66,seeking_attention,0.344,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(43, 11, 179, 179)",0.0348,2,2,0.574,0,28,0
2026-06-17T23:57:43.620,264,12.887,179.336,0.124,0.031,0.046,0.375,193.095,5.62,seeking_attention,0.547,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(42, 10, 182, 182)",0.0359,2,2,0.588,0,29,0
2026-06-17T23:57:43.847,265,16.657,186.686,0.138,0.028,0.045,0.375,204.353,5.54,seeking_attention,0.766,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(42, 12, 179, 179)",0.0348,2,2,0.58,0,30,0
2026-06-17T23:57:44.065,266,7.566,186.02,0.165,0.05,0.071,0.375,194.475,5.5,seeking_attention,0.984,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(43, 13, 175, 175)",0.0332,2,2,0.574,0,31,0
2026-06-17T23:57:44.270,267,11.929,164.016,0.195,0.036,0.062,0.232,177.464,5.52,seeking_attention,1.187,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(41, 11, 181, 181)",0.0355,2,2,0.581,0,32,0
2026-06-17T23:57:44.470,268,10.542,165.49,0.162,0.037,0.062,0.232,177.124,5.53,seeking_attention,1.391,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(41, 10, 183, 183)",0.0363,2,2,0.589,0,33,0
2026-06-17T23:57:44.645,269,14.016,139.461,0.189,0.048,0.075,0.232,154.446,5.62,seeking_attention,1.578,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(45, 15, 171, 171)",0.0317,2,2,0.557,0,34,0
2026-06-17T23:57:44.821,270,9.626,144.968,0.112,0.028,0.048,0.232,155.48,5.7,seeking_attention,1.75,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(45, 14, 174, 174)",0.0329,1,1,0.572,0,35,0
2026-06-17T23:57:45.024,271,16.587,160.814,0.188,0.042,0.059,0.232,178.236,5.7,seeking_attention,1.953,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(45, 15, 173, 173)",0.0325,2,2,0.576,0,36,0
2026-06-17T23:57:45.221,272,4.946,169.331,0.205,0.046,0.061,0.232,175.247,5.7,seeking_attention,2.141,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(41, 12, 179, 179)",0.0348,2,2,0.579,0,37,0
2026-06-17T23:57:45.462,273,14.584,188.318,0.157,0.073,0.097,0.375,203.953,5.62,seeking_attention,2.375,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(43, 14, 177, 177)",0.034,2,2,0.578,0,38,0
2026-06-17T23:57:45.658,274,16.969,157.438,0.153,0.028,0.044,0.375,175.428,5.63,seeking_attention,2.578,disengaged,0.71,face_left_or_right+face_high_or_low,disengaged,0.709,face_left_or_right+face_high_or_low,"(41, 11, 179, 179)",0.0348,2,2,0.578,0,39,0
2026-06-17T23:57:45.839,275,13.55,149.099,0.17,0.042,0.059,0.375,163.54,5.67,seeking_attention,2.766,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(46, 17, 169, 169)",0.031,2,2,0.56,0,40,0
2026-06-17T23:57:46.015,276,4.756,151.734,0.182,0.041,0.069,0.375,157.69,5.74,seeking_attention,2.937,disengaged,0.706,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(47, 17, 171, 171)",0.0317,2,2,0.566,0,41,0
2026-06-17T23:57:46.218,277,6.302,167.335,0.123,0.027,0.054,0.375,174.844,5.74,seeking_attention,3.141,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(48, 18, 166, 166)",0.0299,2,2,0.556,0,42,0
2026-06-17T23:57:46.438,278,13.734,182.828,0.166,0.051,0.058,0.375,197.582,5.67,seeking_attention,3.359,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(42, 13, 178, 178)",0.0344,3,2,0.571,0,43,0
2026-06-17T23:57:46.665,279,14.722,183.082,0.314,0.04,0.065,0.262,198.997,5.61,seeking_attention,3.578,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(42, 14, 177, 177)",0.034,3,3,0.582,0,44,0
2026-06-17T23:57:46.896,280,11.42,201.888,0.125,0.033,0.057,0.262,214.265,5.51,seeking_attention,3.828,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(43, 11, 180, 180)",0.0352,2,2,0.577,0,45,0
2026-06-17T23:57:47.092,281,13.399,162.82,0.162,0.05,0.085,0.262,177.22,5.53,seeking_attention,4.016,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(49, 8, 180, 180)",0.0352,2,2,0.566,0,46,0
2026-06-17T23:57:47.293,282,16.982,162.58,0.356,0.114,0.111,0.262,180.848,5.53,seeking_attention,4.219,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(49, 10, 178, 178)",0.0344,2,2,0.58,0,47,0
2026-06-17T23:57:47.524,283,13.264,190.619,0.233,0.062,0.081,0.262,205.115,5.46,seeking_attention,4.453,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(50, 11, 175, 175)",0.0332,3,2,0.577,0,48,0
2026-06-17T23:57:47.745,284,14.757,182.73,0.236,0.062,0.08,0.231,198.591,5.42,seeking_attention,4.672,disengaged,0.705,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(53, 13, 172, 172)",0.0321,2,2,0.569,0,49,0
2026-06-17T23:57:47.970,285,8.954,198.095,0.121,0.029,0.043,0.231,207.926,5.36,seeking_attention,4.891,disengaged,0.709,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(52, 12, 171, 171)",0.0317,2,2,0.567,0,50,0
2026-06-17T23:57:48.160,286,14.034,153.103,0.162,0.034,0.054,0.231,168.453,5.42,seeking_attention,5.094,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(51, 12, 173, 173)",0.0325,2,2,0.574,0,51,0
2026-06-17T23:57:48.362,287,6.638,170.553,0.173,0.044,0.062,0.231,178.226,5.43,seeking_attention,5.281,disengaged,0.708,face_left_or_right+face_high_or_low,disengaged,0.708,face_left_or_right+face_high_or_low,"(53, 14, 168, 168)",0.0306,2,2,0.565,0,52,0
2026-06-17T23:57:48.571,288,14.417,174.5,0.15,0.037,0.072,0.231,190.105,5.42,seeking_attention,5.5,disengaged,0.705,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(49, 13, 175, 175)",0.0332,2,2,0.566,0,53,0
2026-06-17T23:57:48.779,289,6.834,175.063,0.176,0.046,0.062,0.435,182.94,5.42,seeking_attention,5.703,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(48, 14, 174, 174)",0.0329,3,2,0.574,0,54,0
2026-06-17T23:57:49.002,290,16.529,179.4,0.108,0.048,0.055,0.435,196.752,5.39,seeking_attention,5.922,disengaged,0.707,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(50, 12, 174, 174)",0.0329,2,2,0.57,0,55,0
2026-06-17T23:57:49.199,291,13.973,159.276,0.289,0.055,0.078,0.435,174.304,5.42,seeking_attention,6.125,disengaged,0.704,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(50, 12, 178, 178)",0.0344,3,3,0.573,0,56,0
2026-06-17T23:57:49.422,292,16.905,181.595,0.586,0.05,0.085,0.435,199.942,5.38,seeking_attention,6.344,disengaged,0.706,face_left_or_right+face_high_or_low,disengaged,0.707,face_left_or_right+face_high_or_low,"(52, 14, 171, 171)",0.0317,3,3,0.562,0,57,0
2026-06-17T23:57:49.642,293,17.237,181.983,0.118,0.03,0.045,0.435,200.082,5.34,seeking_attention,6.562,engaged,0.869,face_centered,disengaged,0.707,face_left_or_right+face_high_or_low,"(531, 296, 285, 285)",0.0881,2,2,0.503,0,58,0
2026-06-17T23:57:49.885,294,14.286,201.409,0.133,0.029,0.044,0.313,216.79,5.27,seeking_attention,6.812,engaged,0.9,face_centered,disengaged,0.706,face_left_or_right+face_high_or_low,"(528, 270, 316, 316)",0.1084,1,1,0.9,0,59,0
2026-06-17T23:57:50.105,295,8.803,191.37,0.175,0.047,0.063,0.313,201.187,5.24,seeking_attention,7.031,engaged,0.905,face_centered,disengaged,0.706,face_left_or_right+face_high_or_low,"(501, 225, 381, 381)",0.1575,1,1,0.895,0,60,0
2026-06-17T23:57:50.312,296,5.668,180.154,0.101,0.026,0.064,0.313,186.707,5.25,seeking_attention,7.234,engaged,0.92,face_centered,engaged,0.55,unstable_window_face_centered,"(494, 207, 393, 393)",0.1676,2,2,0.939,1,0,0
2026-06-17T23:57:50.527,297,18.578,168.625,0.267,0.06,0.135,0.333,188.473,5.26,engaged,0.0,engaged,0.918,face_centered,engaged,0.902,face_centered,"(490, 196, 411, 411)",0.1833,3,2,0.947,2,0,0
2026-06-17T23:57:50.749,298,20.66,177.184,0.219,0.052,0.084,0.333,199.214,5.23,engaged,0.219,engaged,0.933,face_centered,engaged,0.907,face_centered,"(470, 175, 433, 433)",0.2034,2,1,0.941,3,0,0
2026-06-17T23:57:50.967,299,20.606,177.287,0.171,0.032,0.063,0.333,199.351,5.21,engaged,0.438,engaged,0.93,face_centered,engaged,0.911,face_centered,"(466, 172, 445, 445)",0.2149,3,1,0.959,4,0,0
2026-06-17T23:57:51.194,300,18.74,188.721,0.157,0.025,0.044,0.333,208.519,5.17,engaged,0.672,engaged,0.925,face_centered,engaged,0.913,face_centered,"(473, 192, 422, 422)",0.1932,2,1,0.943,5,0,0
2026-06-17T23:57:51.427,301,10.134,202.344,0.137,0.036,0.056,0.333,213.696,5.12,engaged,0.906,engaged,0.929,face_centered,engaged,0.914,face_centered,"(473, 190, 420, 420)",0.1914,2,2,0.962,6,0,0
2026-06-17T23:57:51.651,302,12.947,186.541,0.09,0.019,0.034,0.266,200.324,5.11,engaged,1.125,engaged,0.926,face_centered,engaged,0.921,face_centered,"(470, 186, 431, 431)",0.2016,2,2,0.957,7,0,0
2026-06-17T23:57:51.851,303,7.47,172.484,0.137,0.024,0.043,0.266,180.725,5.15,engaged,1.328,engaged,0.931,face_centered,engaged,0.924,face_centered,"(466, 185, 431, 431)",0.2016,1,1,0.962,8,0,0
2026-06-17T23:57:52.067,304,11.568,184.966,0.226,0.047,0.087,0.266,197.537,5.14,engaged,1.547,engaged,0.931,face_centered,engaged,0.927,face_centered,"(462, 177, 442, 442)",0.212,1,1,0.96,9,0,0
2026-06-17T23:57:52.282,305,12.769,184.538,0.173,0.029,0.047,0.266,198.343,5.13,engaged,1.75,engaged,0.933,face_centered,engaged,0.929,face_centered,"(473, 188, 418, 418)",0.1896,1,1,0.958,10,0,0
2026-06-17T23:57:52.511,306,16.191,193.603,0.119,0.024,0.043,0.266,210.783,5.09,engaged,1.984,engaged,0.926,face_centered,engaged,0.929,face_centered,"(468, 187, 432, 432)",0.2025,1,1,0.951,11,0,0
2026-06-17T23:57:52.753,307,18.086,195.073,0.174,0.041,0.065,0.324,214.3,5.05,engaged,2.219,engaged,0.934,face_centered,engaged,0.93,face_centered,"(467, 185, 425, 425)",0.196,2,2,0.957,12,0,0
