timestamp,frame_index,capture_ms,engagement_detection_ms,object_detection_ms,memory_write_ms,memory_retrieval_ms,llm_response_ms,llm_attempted,llm_used,llm_error,smoothing_ms,state_machine_ms,command_build_ms,godot_udp_send_ms,total_loop_ms,fps,state,state_elapsed_s,raw_engagement_status,raw_engagement_confidence,raw_engagement_reason,smoothed_engagement_status,smoothed_engagement_confidence,smoothed_engagement_reason,face_bbox,face_area_ratio,raw_face_count,candidate_count,selected_face_score,object_count,memory_write_count,memory_duplicate_skip_count,consecutive_engaged,consecutive_disengaged,consecutive_absent
2026-06-20T19:21:29.325,282,1.026,174.091,,,,,,,,0.085,0.018,0.047,0.116,175.305,8.05,engaged,37.125,engaged,0.875,face_centered,engaged,0.864,face_centered,"(609, 339, 209, 209)",0.0474,2,1,0.83,0,0,0,283,0,0
2026-06-20T19:21:29.453,283,0.896,120.543,,,,,,,,0.055,0.012,0.03,0.116,121.719,8.07,engaged,37.265,engaged,0.876,face_centered,engaged,0.868,face_centered,"(595, 341, 206, 206)",0.046,2,1,0.788,0,0,0,284,0,0
2026-06-20T19:21:29.568,284,0.912,110.158,,,,,,,,0.053,0.01,0.028,0.116,111.3,8.16,engaged,37.375,engaged,0.876,face_centered,engaged,0.87,face_centered,"(590, 342, 199, 199)",0.043,2,1,0.792,0,0,0,285,0,0
2026-06-20T19:21:29.694,285,0.712,116.972,,,,,,,,0.08,0.013,0.033,0.116,117.975,8.19,engaged,37.5,engaged,0.881,face_centered,engaged,0.872,face_centered,"(588, 341, 201, 201)",0.0438,3,2,0.824,0,0,0,286,0,0
2026-06-20T19:21:29.820,286,0.82,117.52,,,,,,,,0.064,0.027,0.038,0.178,118.695,8.22,engaged,37.625,engaged,0.882,face_centered,engaged,0.875,face_centered,"(589, 339, 205, 205)",0.0456,2,1,0.825,0,0,0,287,0,0
2026-06-20T19:21:29.942,287,0.707,116.839,,,,,,,,0.067,0.013,0.03,0.178,117.818,8.24,engaged,37.75,engaged,0.879,face_centered,engaged,0.876,face_centered,"(593, 341, 204, 204)",0.0452,3,2,0.821,0,0,0,288,0,0
2026-06-20T19:21:30.061,288,0.882,113.009,,,,,,,,0.059,0.012,0.034,0.178,114.115,8.29,engaged,37.859,engaged,0.88,face_centered,engaged,0.877,face_centered,"(594, 340, 206, 206)",0.046,3,2,0.83,0,0,0,289,0,0
2026-06-20T19:21:30.187,289,1.097,120.692,,,,,,,,0.057,0.012,0.031,0.178,122.072,8.28,engaged,37.984,engaged,0.882,face_centered,engaged,0.878,face_centered,"(593, 339, 208, 208)",0.0469,2,1,0.841,0,0,0,290,0,0
2026-06-20T19:21:30.311,290,0.813,118.193,,,,,,,,0.077,0.013,0.035,0.178,119.255,8.29,engaged,38.109,engaged,0.885,face_centered,engaged,0.88,face_centered,"(592, 336, 211, 211)",0.0483,3,2,0.842,0,0,0,291,0,0
2026-06-20T19:21:30.434,291,1.372,116.286,,,,,,,,0.101,0.019,0.055,0.178,118.0,8.31,engaged,38.234,engaged,0.887,face_centered,engaged,0.881,face_centered,"(590, 335, 213, 213)",0.0492,2,1,0.85,0,0,0,292,0,0
2026-06-20T19:21:30.556,292,0.769,114.872,,,,,,,,0.059,0.012,0.033,0.178,115.894,8.34,engaged,38.359,engaged,0.884,face_centered,engaged,0.882,face_centered,"(591, 336, 208, 208)",0.0469,2,2,0.834,0,0,0,293,0,0
2026-06-20T19:21:30.677,293,1.14,114.253,,,,,,,,0.076,0.013,0.033,0.178,115.66,8.37,engaged,38.484,engaged,0.884,face_centered,engaged,0.883,face_centered,"(592, 336, 210, 210)",0.0479,4,3,0.839,0,0,0,294,0,0
2026-06-20T19:21:30.798,294,0.914,113.824,,,,,,,,0.061,0.023,0.127,0.178,115.149,8.41,engaged,38.609,engaged,0.887,face_centered,engaged,0.883,face_centered,"(590, 334, 212, 212)",0.0488,2,1,0.847,0,0,0,295,0,0
2026-06-20T19:21:30.924,295,1.032,115.289,,,,,,,,0.05,0.01,0.027,0.152,117.688,8.41,engaged,38.734,engaged,0.885,face_centered,engaged,0.884,face_centered,"(592, 334, 208, 208)",0.0469,2,2,0.835,0,0,0,296,0,0
2026-06-20T19:21:31.044,296,0.941,114.578,,,,,,,,0.051,0.01,0.025,0.152,115.775,8.44,engaged,38.843,engaged,0.882,face_centered,engaged,0.884,face_centered,"(594, 336, 205, 205)",0.0456,4,3,0.833,0,0,0,297,0,0
2026-06-20T19:21:31.227,297,1.445,119.704,54.589,0.003,,,,,,0.068,0.019,0.036,0.152,177.014,8.16,engaged,39.031,engaged,0.885,face_centered,engaged,0.885,face_centered,"(590, 335, 208, 208)",0.0469,3,2,0.834,0,0,0,298,0,0
2026-06-20T19:21:31.420,298,1.042,185.218,,,,,,,,0.077,0.017,0.042,0.152,186.435,7.88,engaged,39.218,engaged,0.881,face_centered,engaged,0.884,face_centered,"(594, 337, 203, 203)",0.0447,3,2,0.825,0,0,0,299,0,0
2026-06-20T19:21:31.627,299,1.132,131.353,,,,,,,,0.061,0.012,0.035,0.152,132.762,7.84,engaged,39.437,engaged,0.883,face_centered,engaged,0.884,face_centered,"(593, 336, 207, 207)",0.0465,3,2,0.834,0,0,0,300,0,0
2026-06-20T19:21:31.781,300,1.322,123.085,,,,,,,,0.075,0.012,0.03,0.152,124.693,7.86,engaged,39.593,engaged,0.884,face_centered,engaged,0.884,face_centered,"(591, 335, 207, 207)",0.0465,3,3,0.835,0,0,0,301,0,0
2026-06-20T19:21:31.914,301,0.948,123.649,,,,,,,,0.09,0.013,0.033,0.152,124.907,7.88,engaged,39.718,engaged,0.883,face_centered,engaged,0.884,face_centered,"(592, 336, 206, 206)",0.046,2,1,0.837,0,0,0,302,0,0
2026-06-20T19:21:32.043,302,0.847,117.568,,,,,,,,0.104,0.019,0.047,0.318,118.91,7.93,engaged,39.843,engaged,0.884,face_centered,engaged,0.884,face_centered,"(591, 336, 206, 206)",0.046,4,3,0.837,0,0,0,303,0,0
2026-06-20T19:21:32.168,303,1.83,116.698,,,,,,,,0.205,0.019,0.16,0.318,119.266,7.97,engaged,39.968,engaged,0.884,face_centered,engaged,0.884,face_centered,"(591, 337, 206, 206)",0.046,3,3,0.836,0,0,0,304,0,0
2026-06-20T19:21:32.294,304,0.973,118.721,,,,,,,,0.092,0.022,0.058,0.318,120.117,8.01,engaged,40.093,engaged,0.883,face_centered,engaged,0.883,face_centered,"(591, 336, 205, 205)",0.0456,2,2,0.832,0,0,0,305,0,0
2026-06-20T19:21:32.421,305,0.858,117.35,,,,,,,,0.053,0.011,0.028,0.318,118.547,8.05,engaged,40.218,engaged,0.889,face_centered,engaged,0.884,face_centered,"(587, 333, 213, 213)",0.0492,2,1,0.846,0,0,0,306,0,0
2026-06-20T19:21:32.546,306,0.819,118.03,,,,,,,,0.075,0.013,0.033,0.318,119.255,8.09,engaged,40.343,engaged,0.884,face_centered,engaged,0.884,face_centered,"(587, 337, 206, 206)",0.046,3,1,0.824,0,0,0,307,0,0
2026-06-20T19:21:32.694,307,0.922,139.509,,,,,,,,0.075,0.016,0.041,0.318,140.842,7.99,engaged,40.5,engaged,0.885,face_centered,engaged,0.884,face_centered,"(586, 337, 204, 204)",0.0452,1,1,0.828,0,0,0,308,0,0
2026-06-20T19:21:32.828,308,1.147,121.53,,,,,,,,0.058,0.012,0.03,0.318,123.062,8.0,engaged,40.64,engaged,0.885,face_centered,engaged,0.885,face_centered,"(584, 337, 204, 204)",0.0452,2,1,0.83,0,0,0,309,0,0
2026-06-20T19:21:32.971,309,1.474,135.45,,,,,,,,0.062,0.012,0.03,0.318,137.301,7.93,engaged,40.781,engaged,0.889,face_centered,engaged,0.885,face_centered,"(576, 335, 205, 205)",0.0456,3,2,0.816,0,0,0,310,0,0
2026-06-20T19:21:33.099,310,0.912,118.148,,,,,,,,0.052,0.011,0.028,0.155,119.514,7.97,engaged,40.906,engaged,0.898,face_centered,engaged,0.887,face_centered,"(571, 330, 215, 215)",0.0502,3,2,0.855,0,0,0,311,0,0
2026-06-20T19:21:33.288,311,1.16,128.505,51.378,0.003,,,,,,0.081,0.02,0.037,0.155,182.426,7.72,engaged,41.093,engaged,0.894,face_centered,engaged,0.888,face_centered,"(571, 331, 207, 207)",0.0465,4,3,0.826,0,0,0,312,0,0
2026-06-20T19:21:33.492,312,1.121,194.612,,,,,,,,0.067,0.013,0.035,0.155,195.881,7.46,engaged,41.297,engaged,0.898,face_centered,engaged,0.89,face_centered,"(566, 327, 205, 205)",0.0456,1,1,0.819,0,0,0,313,0,0
2026-06-20T19:21:33.678,313,0.782,178.288,,,,,,,,0.241,0.012,0.045,0.155,179.676,7.27,engaged,41.484,engaged,0.903,face_centered,engaged,0.892,face_centered,"(558, 326, 210, 210)",0.0479,3,3,0.835,0,0,0,314,0,0
2026-06-20T19:21:33.855,314,1.28,169.85,,,,,,,,0.056,0.011,0.044,0.155,171.629,7.13,engaged,41.656,engaged,0.906,face_centered,engaged,0.894,face_centered,"(554, 322, 207, 207)",0.0465,1,1,0.826,0,0,0,315,0,0
2026-06-20T19:21:33.996,315,0.813,135.148,,,,,,,,0.052,0.01,0.027,0.155,136.201,7.15,engaged,41.797,engaged,0.903,face_centered,engaged,0.896,face_centered,"(557, 325, 200, 200)",0.0434,2,1,0.83,0,0,0,316,0,0
2026-06-20T19:21:34.161,316,1.16,154.405,,,,,,,,0.053,0.011,0.028,0.183,156.076,7.08,engaged,41.968,engaged,0.907,face_centered,engaged,0.898,face_centered,"(548, 324, 205, 205)",0.0456,2,1,0.824,0,0,0,317,0,0
2026-06-20T19:21:34.321,317,1.499,152.07,,,,,,,,0.078,0.011,0.027,0.183,154.057,7.02,engaged,42.125,engaged,0.908,face_centered,engaged,0.901,face_centered,"(543, 326, 203, 203)",0.0447,2,2,0.825,0,0,0,318,0,0
2026-06-20T19:21:34.465,318,0.87,138.848,,,,,,,,0.059,0.012,0.036,0.183,140.125,7.03,engaged,42.265,engaged,0.911,face_centered,engaged,0.903,face_centered,"(537, 327, 208, 208)",0.0469,3,3,0.836,0,0,0,319,0,0
2026-06-20T19:21:34.588,319,1.282,115.414,,,,,,,,0.048,0.01,0.027,0.183,117.052,7.18,engaged,42.39,engaged,0.91,face_centered,engaged,0.905,face_centered,"(539, 329, 205, 205)",0.0456,1,1,0.845,0,0,0,320,0,0
2026-06-20T19:21:34.736,320,0.772,142.177,,,,,,,,0.051,0.01,0.027,0.183,143.302,7.16,engaged,42.547,engaged,0.912,face_centered,engaged,0.906,face_centered,"(537, 327, 208, 208)",0.0469,1,1,0.851,0,0,0,321,0,0
2026-06-20T19:21:34.863,321,0.954,118.472,,,,,,,,0.05,0.011,0.028,0.183,119.78,7.28,engaged,42.672,engaged,0.909,face_centered,engaged,0.908,face_centered,"(539, 330, 203, 203)",0.0447,2,2,0.839,0,0,0,322,0,0
