timestamp,capture_ms,engagement_detection_ms,state_machine_ms,command_build_ms,total_loop_ms,state,engagement_status,engagement_confidence,engagement_reason
2026-06-17T23:09:49.354,255,10.646,68.896,0.104,0.022,0.045,80.582,12.13,idle,0.39,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,16
2026-06-17T23:09:49.448,256,4.187,72.937,0.108,0.023,0.045,78.447,12.19,idle,0.484,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,17
2026-06-17T23:09:49.537,257,3.52,72.698,0.179,0.043,0.095,77.272,12.27,idle,0.578,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,18
2026-06-17T23:09:49.628,258,3.798,76.897,0.114,0.025,0.045,81.462,12.27,idle,0.656,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,19
2026-06-17T23:09:49.720,259,3.902,81.807,0.156,0.033,0.06,86.548,12.2,idle,0.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,20
2026-06-17T23:09:49.808,260,3.738,75.646,0.139,0.019,0.07,80.622,12.22,idle,0.843,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,21
2026-06-17T23:09:49.915,261,3.539,93.45,0.194,0.075,0.103,97.951,12.02,idle,0.953,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,22
2026-06-17T23:09:50.015,262,4.94,78.967,0.101,0.023,0.044,85.333,11.99,idle,1.046,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,23
2026-06-17T23:09:50.118,263,3.869,84.192,0.121,0.023,0.043,88.97,11.91,idle,1.156,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,24
2026-06-17T23:09:50.217,264,6.194,78.374,0.176,0.024,0.045,85.971,11.88,idle,1.25,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,25
2026-06-17T23:09:50.295,265,3.915,69.797,0.158,0.033,0.121,74.534,12.04,idle,1.328,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,26
2026-06-17T23:09:50.385,266,3.623,73.35,0.106,0.023,0.085,77.843,12.12,idle,1.421,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,27
2026-06-17T23:09:50.466,267,4.014,62.745,0.128,0.025,0.082,67.647,12.38,idle,1.5,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,28
2026-06-17T23:09:50.545,268,3.631,62.973,0.24,0.035,0.112,67.877,12.62,idle,1.578,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,29
2026-06-17T23:09:50.634,269,5.734,69.401,0.135,0.035,0.059,76.267,12.67,idle,1.671,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,30
2026-06-17T23:09:50.722,270,3.629,73.497,0.1,0.023,0.049,77.947,12.68,idle,1.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,31
2026-06-17T23:09:50.798,271,4.017,69.124,0.144,0.036,0.063,73.753,12.77,idle,1.828,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,32
2026-06-17T23:09:50.889,272,3.836,72.72,0.183,0.041,0.079,77.532,12.78,idle,1.921,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,33
2026-06-17T23:09:50.974,273,4.714,71.915,0.105,0.022,0.049,77.899,12.79,idle,2.015,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,34
2026-06-17T23:09:51.055,274,6.287,61.505,0.105,0.027,0.043,68.643,12.97,idle,2.093,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,35
2026-06-17T23:09:51.144,275,7.261,68.238,0.134,0.029,0.049,76.535,12.98,idle,2.171,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,36
2026-06-17T23:09:51.231,276,4.109,75.474,0.354,0.037,0.098,80.538,12.92,idle,2.265,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,37
2026-06-17T23:09:51.312,277,6.1,63.084,0.208,0.02,0.041,71.013,13.04,idle,2.343,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,38
2026-06-17T23:09:51.394,278,3.44,61.553,0.173,0.034,0.063,66.013,13.25,idle,2.421,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,39
2026-06-17T23:09:51.470,279,4.427,63.122,0.11,0.022,0.053,68.259,13.39,idle,2.5,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,40
2026-06-17T23:09:51.541,280,3.673,55.877,0.204,0.051,0.086,60.559,13.7,idle,2.578,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,41
2026-06-17T23:09:51.638,281,28.983,65.204,0.106,0.024,0.041,95.036,13.38,idle,2.671,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,42
2026-06-17T23:09:51.722,282,4.707,68.109,0.24,0.022,0.077,73.872,13.4,idle,2.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,43
2026-06-17T23:09:51.808,283,4.456,67.793,0.212,0.044,0.071,72.971,13.43,idle,2.843,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,44
2026-06-17T23:09:51.887,284,4.927,62.036,0.164,0.047,0.064,68.486,13.55,idle,2.921,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,45
2026-06-17T23:09:51.985,285,3.644,84.766,0.145,0.035,0.067,89.296,13.31,idle,3.015,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,46
2026-06-17T23:09:52.074,286,5.248,67.164,0.129,0.025,0.052,73.549,13.34,idle,3.109,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,47
2026-06-17T23:09:52.157,287,4.483,67.439,0.106,0.025,0.042,72.807,13.38,idle,3.187,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,48
2026-06-17T23:09:52.243,288,3.659,60.819,0.133,0.031,0.061,65.738,13.56,idle,3.281,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,49
2026-06-17T23:09:52.325,289,7.011,61.962,0.132,0.031,0.055,70.174,13.63,idle,3.359,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,50
2026-06-17T23:09:52.408,290,7.314,63.884,0.117,0.025,0.048,72.174,13.65,idle,3.437,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,51
2026-06-17T23:09:52.488,291,5.989,63.987,0.101,0.022,0.042,71.017,13.7,idle,3.515,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,52
2026-06-17T23:09:52.551,292,4.207,55.816,0.119,0.02,0.038,60.657,13.98,idle,3.593,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,53
2026-06-17T23:09:52.638,293,3.62,61.448,0.137,0.032,0.061,65.979,14.09,idle,3.671,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,54
2026-06-17T23:09:52.725,294,22.649,59.285,0.254,0.039,0.037,83.035,13.89,idle,3.765,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,55
2026-06-17T23:09:52.807,295,4.633,65.453,0.218,0.057,0.039,70.97,13.91,idle,3.843,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,56
2026-06-17T23:09:52.875,296,3.528,61.039,0.151,0.023,0.047,65.483,14.05,idle,3.906,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,57
2026-06-17T23:09:52.964,297,3.839,61.472,0.23,0.093,0.161,66.379,14.15,idle,4.0,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,58
2026-06-17T23:09:53.048,298,4.971,62.569,0.116,0.052,0.044,68.864,14.18,idle,4.078,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,59
2026-06-17T23:09:53.122,299,4.173,58.291,0.145,0.031,0.064,63.592,14.34,idle,4.156,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,60
2026-06-17T23:09:53.214,300,5.7,70.517,0.123,0.03,0.05,77.096,14.2,idle,4.25,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,61
2026-06-17T23:09:53.292,301,3.793,61.564,0.11,0.027,0.044,66.156,14.29,idle,4.328,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,62
2026-06-17T23:09:53.359,302,4.173,51.938,0.122,0.026,0.052,57.2,14.61,idle,4.39,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,63
2026-06-17T23:09:53.427,303,3.622,53.66,0.168,0.026,0.051,58.112,14.87,idle,4.468,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,64
2026-06-17T23:09:53.508,304,4.562,62.984,0.104,0.031,0.041,68.383,14.85,idle,4.546,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,65
2026-06-17T23:09:53.584,305,5.64,60.055,0.244,0.175,0.057,66.925,14.86,idle,4.625,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,66
2026-06-17T23:09:53.658,306,3.537,60.291,0.119,0.025,0.091,64.868,14.91,idle,4.687,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,67
2026-06-17T23:09:53.734,307,4.19,61.778,0.112,0.028,0.053,66.876,14.92,idle,4.765,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,68
2026-06-17T23:09:53.811,308,11.033,56.365,0.159,0.036,0.068,68.504,14.88,idle,4.843,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,69
2026-06-17T23:09:53.897,309,4.585,64.408,0.103,0.051,0.041,69.608,14.83,idle,4.937,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,70
2026-06-17T23:09:53.978,310,3.609,74.684,0.26,0.086,0.076,79.633,14.61,idle,5.015,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,71
2026-06-17T23:09:54.064,311,3.769,61.043,0.325,0.046,0.142,66.024,14.66,idle,5.093,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,72
2026-06-17T23:09:54.146,312,4.521,62.831,0.152,0.034,0.063,68.318,14.66,idle,5.171,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,73
2026-06-17T23:09:54.228,313,5.006,64.261,0.175,0.037,0.086,70.255,14.61,idle,5.265,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,74
2026-06-17T23:09:54.308,314,10.125,58.865,0.073,0.02,0.03,71.161,14.56,idle,5.343,engaged,0.718,face_centered,absent,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,1,1,0.281,0,0,75
2026-06-17T23:09:54.391,315,4.498,62.495,0.165,0.02,0.029,67.833,14.58,disengaged,0.0,engaged,0.752,face_centered,disengaged,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,1,1,0.698,0,1,0
2026-06-17T23:09:54.475,316,5.521,70.862,0.151,0.023,0.043,77.289,14.41,disengaged,0.094,absent,0.0,no_face_detected,disengaged,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,0,0,0.698,0,2,0
2026-06-17T23:09:54.548,317,3.747,58.4,0.132,0.028,0.11,62.898,14.56,disengaged,0.157,absent,0.0,no_face_detected,disengaged,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,0,0,0.698,0,3,0
2026-06-17T23:09:54.627,318,3.692,63.097,0.24,0.031,0.043,67.618,14.58,disengaged,0.235,absent,0.0,no_face_detected,disengaged,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,0,0,0.698,0,4,0
2026-06-17T23:09:54.707,319,5.565,62.047,0.148,0.03,0.059,69.066,14.57,disengaged,0.313,absent,0.0,no_face_detected,disengaged,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,0,0,0.698,0,5,0
2026-06-17T23:09:54.790,320,3.911,68.185,0.107,0.023,0.04,73.198,14.48,disengaged,0.407,absent,0.0,no_face_detected,disengaged,0.0,no_face_detected,"(426, 345, 160, 160)",0.0278,0,0,0.698,0,6,0
2026-06-17T23:09:54.865,321,5.792,59.72,0.119,0.033,0.046,66.63,14.54,disengaged,0.485,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,1
2026-06-17T23:09:54.947,322,3.491,68.983,0.256,0.051,0.073,73.47,14.44,disengaged,0.563,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,2
2026-06-17T23:09:55.046,323,6.162,71.786,0.273,0.083,0.067,79.46,14.26,disengaged,0.657,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,3
2026-06-17T23:09:55.136,324,4.752,70.302,0.374,0.126,0.125,76.353,14.14,disengaged,0.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,4
2026-06-17T23:09:55.230,325,5.213,71.363,0.227,0.059,0.088,77.826,14.01,disengaged,0.844,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,5
2026-06-17T23:09:55.344,326,26.251,73.514,0.141,0.05,0.063,100.702,13.6,disengaged,0.954,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,6
2026-06-17T23:09:55.440,327,3.593,72.009,0.285,0.054,0.082,76.928,13.54,disengaged,1.047,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,7
2026-06-17T23:09:55.533,328,3.612,70.211,0.156,0.045,0.065,74.765,13.53,disengaged,1.141,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,8
2026-06-17T23:09:55.625,329,4.527,71.204,0.148,0.039,0.052,76.974,13.47,disengaged,1.235,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,2,0,0.0,0,0,9
2026-06-17T23:09:55.717,330,4.771,66.157,0.115,0.023,0.035,71.718,13.52,disengaged,1.329,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,10
2026-06-17T23:09:55.803,331,5.881,71.769,0.091,0.024,0.038,78.709,13.44,disengaged,1.422,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,11
2026-06-17T23:09:55.880,332,3.624,64.718,0.219,0.022,0.034,69.174,13.54,idle,0.0,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,12
2026-06-17T23:09:55.986,333,5.527,84.968,0.275,0.075,0.045,91.669,13.28,idle,0.094,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,13
2026-06-17T23:09:56.066,334,4.104,69.719,0.224,0.021,0.045,74.828,13.29,idle,0.188,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,14
2026-06-17T23:09:56.146,335,4.412,61.728,0.151,0.037,0.142,67.183,13.45,idle,0.266,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,15
2026-06-17T23:09:56.228,336,3.888,71.464,0.086,0.019,0.039,76.156,13.41,idle,0.344,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,16
2026-06-17T23:09:56.320,337,6.262,62.236,0.088,0.02,0.033,69.554,13.51,idle,0.438,disengaged,0.661,face_high_or_low+face_too_small,absent,0.0,no_face_detected,"(749, 554, 104, 104)",0.0117,1,1,0.114,0,0,17
2026-06-17T23:09:56.413,338,17.172,65.205,0.279,0.093,0.122,83.333,13.36,idle,0.532,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,18
2026-06-17T23:09:56.505,339,5.715,76.085,0.164,0.021,0.044,83.112,13.23,idle,0.625,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,19
2026-06-17T23:09:56.603,340,6.117,81.641,0.107,0.021,0.037,88.761,13.03,idle,0.719,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,20
2026-06-17T23:09:56.683,341,4.194,64.96,0.109,0.021,0.057,70.213,13.15,idle,0.797,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,21
2026-06-17T23:09:56.782,342,5.441,78.481,0.16,0.033,0.063,85.452,13.01,idle,0.891,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,22
2026-06-17T23:09:56.872,343,5.166,70.982,0.294,0.034,0.126,77.417,13.0,idle,0.985,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,23
2026-06-17T23:09:56.955,344,3.689,69.734,0.269,0.033,0.132,74.573,13.04,idle,1.063,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,24
2026-06-17T23:09:57.051,345,4.698,78.123,0.093,0.021,0.044,84.032,12.93,idle,1.157,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,25
2026-06-17T23:09:57.138,346,4.97,69.907,0.163,0.028,0.056,75.682,12.95,idle,1.25,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,26
2026-06-17T23:09:57.218,347,5.025,63.092,0.164,0.038,0.07,69.227,13.1,idle,1.329,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,27
2026-06-17T23:09:57.305,348,6.099,72.428,0.102,0.06,0.052,79.463,13.05,idle,1.422,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,28
2026-06-17T23:09:57.385,349,5.507,61.945,0.151,0.025,0.049,68.478,13.21,idle,1.5,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,29
2026-06-17T23:09:57.466,350,3.692,67.315,0.1,0.021,0.041,71.771,13.28,idle,1.579,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,30
2026-06-17T23:09:57.555,351,5.172,79.438,0.252,0.055,0.089,85.715,13.12,idle,1.672,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,31
2026-06-17T23:09:57.641,352,3.512,70.534,0.135,0.019,0.04,74.902,13.14,idle,1.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,32
2026-06-17T23:09:57.723,353,3.46,60.807,0.152,0.025,0.05,65.204,13.36,idle,1.844,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,33
2026-06-17T23:09:57.812,354,3.775,70.509,0.129,0.025,0.052,75.329,13.35,idle,1.922,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,34
2026-06-17T23:09:57.905,355,3.709,71.601,0.168,0.021,0.042,76.344,13.33,idle,2.016,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,35
2026-06-17T23:09:57.992,356,6.31,66.441,0.114,0.025,0.058,74.035,13.34,idle,2.11,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,36
2026-06-17T23:09:58.087,357,5.508,81.549,0.173,0.034,0.068,88.308,13.14,idle,2.204,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,37
2026-06-17T23:09:58.180,358,4.966,73.455,0.462,0.028,0.043,80.023,13.08,idle,2.297,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,38
2026-06-17T23:09:58.264,359,3.82,70.084,0.115,0.023,0.046,74.641,13.11,idle,2.375,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,39
2026-06-17T23:09:58.340,360,3.298,66.488,0.16,0.019,0.037,70.534,13.22,idle,2.454,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,40
2026-06-17T23:09:58.415,361,6.105,57.586,0.123,0.028,0.058,64.609,13.44,idle,2.532,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,41
2026-06-17T23:09:58.493,362,4.817,61.741,0.22,0.026,0.048,67.382,13.58,idle,2.61,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,42
2026-06-17T23:09:58.580,363,3.798,72.797,0.103,0.024,0.043,77.466,13.52,idle,2.688,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,43
2026-06-17T23:09:58.671,364,5.381,74.064,0.131,0.02,0.075,80.269,13.41,idle,2.782,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,44
2026-06-17T23:09:58.759,365,7.24,71.616,0.124,0.029,0.05,80.11,13.32,idle,2.875,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,45
2026-06-17T23:09:58.859,366,3.656,83.247,0.109,0.026,0.046,87.568,13.13,idle,2.969,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,46
2026-06-17T23:09:58.950,367,3.639,74.171,0.164,0.028,0.047,78.696,13.09,idle,3.063,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,47
2026-06-17T23:09:59.044,368,4.824,74.865,0.164,0.026,0.046,80.323,13.02,idle,3.157,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,48
2026-06-17T23:09:59.136,369,3.824,75.672,0.176,0.03,0.055,80.501,12.96,idle,3.25,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,49
2026-06-17T23:09:59.222,370,3.445,74.684,0.181,0.023,0.043,79.049,12.93,idle,3.329,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,50
2026-06-17T23:09:59.295,371,3.852,59.646,0.197,0.021,0.038,64.474,13.19,idle,3.407,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,51
2026-06-17T23:09:59.384,372,11.956,67.344,0.111,0.022,0.037,80.598,13.11,idle,3.5,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,52
2026-06-17T23:09:59.469,373,6.874,63.439,0.233,0.024,0.044,71.451,13.2,idle,3.579,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,53
2026-06-17T23:09:59.552,374,3.905,75.195,0.183,0.019,0.041,79.881,13.13,idle,3.672,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,54
2026-06-17T23:09:59.650,375,4.689,77.371,0.122,0.025,0.049,83.002,13.02,idle,3.766,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,55
2026-06-17T23:09:59.737,376,5.232,71.0,0.172,0.044,0.072,77.274,13.01,idle,3.844,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,56
2026-06-17T23:09:59.816,377,3.78,67.043,0.132,0.029,0.057,71.726,13.11,idle,3.922,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,57
2026-06-17T23:09:59.908,378,5.669,68.947,0.16,0.035,0.068,75.506,13.12,idle,4.016,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,58
2026-06-17T23:09:59.994,379,9.678,69.659,0.191,0.029,0.048,80.238,13.06,idle,4.11,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,59
2026-06-17T23:10:00.106,380,9.053,79.807,0.155,0.035,0.05,89.817,12.86,idle,4.219,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,60
2026-06-17T23:10:00.200,381,5.55,72.8,0.108,0.024,0.046,79.427,12.84,idle,4.313,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,61
2026-06-17T23:10:00.282,382,6.264,66.882,0.101,0.025,0.041,74.056,12.9,idle,4.391,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,62
2026-06-17T23:10:00.370,383,4.524,72.6,0.102,0.02,0.033,77.888,12.9,idle,4.485,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,63
2026-06-17T23:10:00.449,384,4.47,67.311,0.104,0.026,0.044,73.32,12.97,idle,4.563,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,64
2026-06-17T23:10:00.531,385,5.206,67.158,0.111,0.028,0.047,73.291,13.04,idle,4.641,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,65
2026-06-17T23:10:00.611,386,3.766,72.111,0.133,0.03,0.058,76.807,13.04,idle,4.719,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,66
2026-06-17T23:10:00.713,387,3.572,77.263,0.174,0.036,0.051,81.916,12.95,idle,4.829,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,67
2026-06-17T23:10:00.796,388,3.843,66.449,0.368,0.021,0.038,71.46,13.06,idle,4.907,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,68
2026-06-17T23:10:00.882,389,5.504,70.86,0.124,0.028,0.051,77.226,13.05,idle,5.0,absent,0.0,no_stable_face_candidate,absent,0.0,no_stable_face_candidate,,0.0,1,0,0.0,0,0,69
2026-06-17T23:10:00.972,390,4.618,73.787,0.109,0.023,0.092,79.399,13.0,idle,5.079,absent,0.0,no_face_detected,absent,0.0,no_stable_face_candidate,,0.0,0,0,0.0,0,0,70
2026-06-17T23:10:01.072,391,4.839,82.854,0.136,0.031,0.094,89.227,12.82,idle,5.188,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,71
